leg	constraint_id	source_arm	eac_value	result__arm_defect	result__arm_repaired	engine_result	recon_repaired	T1	T2	T3	T4	agg_check
testsets_sonnet	ai_alignment_commitment__integrated_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.42000000000000004),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.42000000000000004),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.42000000000000004),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.29))	pass(scope_invariance)	fail(excess_extraction,0.42000000000000004)	fail(natural_law_signature)	match
testsets_sonnet	ai_alignment_commitment__safety_control_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.49),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.49),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.49),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	pass(scope_invariance)	fail(excess_extraction,0.49)	fail(natural_law_signature)	match
testsets_sonnet	ai_alignment_priority__existential_risk_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.52),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.52),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.52),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	pass(scope_invariance)	fail(excess_extraction,0.52)	fail(natural_law_signature)	match
testsets_sonnet	ai_alignment_priority__integrated_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.33))	pass(scope_invariance)	fail(excess_extraction,0.31999999999999995)	fail(natural_law_signature)	match
testsets_sonnet	ai_alignment_priority__nearterm_harms_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([tangled_rope,unknown])),fail(excess_extraction,0.5800000000000001),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([tangled_rope,unknown])),fail(excess_extraction,0.5800000000000001),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([tangled_rope,unknown])),fail(excess_extraction,0.5800000000000001),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	fail(scope_invariance,variant([tangled_rope,unknown]))	fail(excess_extraction,0.5800000000000001)	fail(natural_law_signature)	match
testsets_sonnet	ai_dignity_safeguarding__autonomy_rights_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([rope,tangled_rope])),fail(excess_extraction,0.28),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([rope,tangled_rope])),fail(excess_extraction,0.28),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([rope,tangled_rope])),fail(excess_extraction,0.28),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	fail(scope_invariance,variant([rope,tangled_rope]))	fail(excess_extraction,0.28)	fail(natural_law_signature)	match
testsets_sonnet	ai_dignity_safeguarding__imago_dei_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.29))	pass(scope_invariance)	fail(excess_extraction,0.31999999999999995)	fail(natural_law_signature)	match
testsets_sonnet	ai_dignity_safeguarding__posthuman_continuity_reading	repaired	true	NOT_MEASURED	variant([fail(excess_extraction,0.07999999999999999),fail(natural_law_signature)])	variant([fail(excess_extraction,0.07999999999999999),fail(natural_law_signature)])	variant([fail(excess_extraction,0.07999999999999999),fail(natural_law_signature)])	pass(factorization)	pass(scope_invariance)	fail(excess_extraction,0.07999999999999999)	fail(natural_law_signature)	match
testsets_sonnet	ai_governance_legitimacy__democratic_pluralist_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([scaffold,unknown])),fail(excess_extraction,0.28),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([scaffold,unknown])),fail(excess_extraction,0.28),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([scaffold,unknown])),fail(excess_extraction,0.28),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	fail(scope_invariance,variant([scaffold,unknown]))	fail(excess_extraction,0.28)	fail(natural_law_signature)	match
testsets_sonnet	ai_governance_legitimacy__magisterial_subsidiarity_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.4),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.4),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.4),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.29))	pass(scope_invariance)	fail(excess_extraction,0.4)	fail(natural_law_signature)	match
testsets_sonnet	ai_governance_legitimacy__market_libertarian_reading	repaired	true	NOT_MEASURED	variant([fail(excess_extraction,0.14),fail(natural_law_signature)])	variant([fail(excess_extraction,0.14),fail(natural_law_signature)])	variant([fail(excess_extraction,0.14),fail(natural_law_signature)])	pass(factorization)	pass(scope_invariance)	fail(excess_extraction,0.14)	fail(natural_law_signature)	match
testsets_sonnet	ai_governance_legitimacy__technocratic_optimization_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.3)),fail(scope_invariance,variant([rope,tangled_rope])),fail(excess_extraction,0.19999999999999998),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(scope_invariance,variant([rope,tangled_rope])),fail(excess_extraction,0.19999999999999998),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(scope_invariance,variant([rope,tangled_rope])),fail(excess_extraction,0.19999999999999998),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.3))	fail(scope_invariance,variant([rope,tangled_rope]))	fail(excess_extraction,0.19999999999999998)	fail(natural_law_signature)	match
testsets_sonnet	ai_human_relationship__incarnational_humanism	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.29)),fail(scope_invariance,variant([rope,unknown])),fail(excess_extraction,0.18000000000000002),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.29)),fail(scope_invariance,variant([rope,unknown])),fail(excess_extraction,0.18000000000000002),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.29)),fail(scope_invariance,variant([rope,unknown])),fail(excess_extraction,0.18000000000000002),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.29))	fail(scope_invariance,variant([rope,unknown]))	fail(excess_extraction,0.18000000000000002)	fail(natural_law_signature)	match
testsets_sonnet	ai_human_relationship__instrumental_subsidiarity	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.33))	pass(scope_invariance)	fail(excess_extraction,0.31999999999999995)	fail(natural_law_signature)	match
testsets_sonnet	ai_human_relationship__technocratic_optimization	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.7100000000000001),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.7100000000000001),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.7100000000000001),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.3))	pass(scope_invariance)	fail(excess_extraction,0.7100000000000001)	fail(natural_law_signature)	match
testsets_sonnet	ai_risk_governance_priority__bridge_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.3)),fail(excess_extraction,0.35),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.3)),fail(excess_extraction,0.35),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.3)),fail(excess_extraction,0.35),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.3))	pass(scope_invariance)	fail(excess_extraction,0.35)	fail(natural_law_signature)	match
testsets_sonnet	ai_risk_governance_priority__existential_risk_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.52),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.52),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.52),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	pass(scope_invariance)	fail(excess_extraction,0.52)	fail(natural_law_signature)	match
testsets_sonnet	ai_risk_governance_priority__near_term_harms_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.5),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.5),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.5),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	pass(scope_invariance)	fail(excess_extraction,0.5)	fail(natural_law_signature)	match
testsets_sonnet	ai_risk_prioritization__existential_risk_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.42999999999999994),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.42999999999999994),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.42999999999999994),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.3))	pass(scope_invariance)	fail(excess_extraction,0.42999999999999994)	fail(natural_law_signature)	match
testsets_sonnet	ai_risk_prioritization__near_term_harms_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.3),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.3),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.3),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.33))	pass(scope_invariance)	fail(excess_extraction,0.3)	fail(natural_law_signature)	match
testsets_sonnet	ai_safety_commitment__dual_priority_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.3)),fail(excess_extraction,0.32999999999999996),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.3)),fail(excess_extraction,0.32999999999999996),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.3)),fail(excess_extraction,0.32999999999999996),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.3))	pass(scope_invariance)	fail(excess_extraction,0.32999999999999996)	fail(natural_law_signature)	match
testsets_sonnet	ai_safety_commitment__existential_risk_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.49),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.49),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.49),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	pass(scope_invariance)	fail(excess_extraction,0.49)	fail(natural_law_signature)	match
testsets_sonnet	ai_safety_commitment__near_term_harms_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([tangled_rope,unknown])),fail(excess_extraction,0.56),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([tangled_rope,unknown])),fail(excess_extraction,0.56),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(scope_invariance,variant([tangled_rope,unknown])),fail(excess_extraction,0.56),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	fail(scope_invariance,variant([tangled_rope,unknown]))	fail(excess_extraction,0.56)	fail(natural_law_signature)	match
testsets_sonnet	all_men_created_equal__originalist_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.7100000000000001),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.7100000000000001),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.33)),fail(excess_extraction,0.7100000000000001),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.33))	pass(scope_invariance)	fail(excess_extraction,0.7100000000000001)	fail(natural_law_signature)	match
testsets_sonnet	all_men_created_equal__textualist_paradox_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.25)),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.25)),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.25)),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.25))	pass(scope_invariance)	pass(no_extraction_data)	fail(natural_law_signature)	match
testsets_sonnet	all_men_created_equal__universalist_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.3),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.3),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.3),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.33))	pass(scope_invariance)	fail(excess_extraction,0.3)	fail(natural_law_signature)	match
testsets_sonnet	aneyoshi_land_use_prohibition__behavioral_competence_reading	repaired	true	NOT_MEASURED	variant([fail(excess_extraction,0.039999999999999994),fail(natural_law_signature)])	variant([fail(excess_extraction,0.039999999999999994),fail(natural_law_signature)])	variant([fail(excess_extraction,0.039999999999999994),fail(natural_law_signature)])	pass(factorization)	pass(scope_invariance)	fail(excess_extraction,0.039999999999999994)	fail(natural_law_signature)	match
testsets_sonnet	aneyoshi_land_use_prohibition__commemorative_husk_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.63),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.63),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.63),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.29))	pass(scope_invariance)	fail(excess_extraction,0.63)	fail(natural_law_signature)	match
testsets_sonnet	aneyoshi_stone_commitment__behavioral_competence_reading	repaired	true	NOT_MEASURED	variant([fail(natural_law_signature)])	variant([fail(natural_law_signature)])	variant([fail(natural_law_signature)])	pass(factorization)	pass(scope_invariance)	pass(no_excess_extraction)	fail(natural_law_signature)	match
testsets_sonnet	aneyoshi_stone_commitment__commemorative_husk_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.63),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.63),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.63),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.29))	pass(scope_invariance)	fail(excess_extraction,0.63)	fail(natural_law_signature)	match
testsets_sonnet	aneyoshi_stone_directive__behavioral_competence_reading	repaired	true	NOT_MEASURED	variant([fail(excess_extraction,0.02),fail(natural_law_signature)])	variant([fail(excess_extraction,0.02),fail(natural_law_signature)])	variant([fail(excess_extraction,0.02),fail(natural_law_signature)])	pass(factorization)	pass(scope_invariance)	fail(excess_extraction,0.02)	fail(natural_law_signature)	match
testsets_sonnet	aneyoshi_stone_directive__commemorative_husk_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.6000000000000001),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.6000000000000001),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.29)),fail(excess_extraction,0.6000000000000001),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.29))	pass(scope_invariance)	fail(excess_extraction,0.6000000000000001)	fail(natural_law_signature)	match
testsets_sonnet	animal_moral_status__abolitionist_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.7699999999999999),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.7699999999999999),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.7699999999999999),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.3))	pass(scope_invariance)	fail(excess_extraction,0.7699999999999999)	fail(natural_law_signature)	match
testsets_sonnet	animal_moral_status__property_reading	repaired	true	NOT_MEASURED	variant([fail(excess_extraction,0.01999999999999999),fail(natural_law_signature)])	variant([fail(excess_extraction,0.01999999999999999),fail(natural_law_signature)])	variant([fail(excess_extraction,0.01999999999999999),fail(natural_law_signature)])	pass(factorization)	pass(scope_invariance)	fail(excess_extraction,0.01999999999999999)	fail(natural_law_signature)	match
testsets_sonnet	animal_moral_status__welfare_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.31999999999999995),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.33))	pass(scope_invariance)	fail(excess_extraction,0.31999999999999995)	fail(natural_law_signature)	match
testsets_sonnet	animal_status__abolitionist_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.25)),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.25)),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.25)),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.25))	pass(scope_invariance)	pass(no_extraction_data)	fail(natural_law_signature)	match
testsets_sonnet	animal_status__property_reading	repaired	true	NOT_MEASURED	variant([fail(natural_law_signature)])	variant([fail(natural_law_signature)])	variant([fail(natural_law_signature)])	pass(factorization)	pass(scope_invariance)	pass(no_excess_extraction)	fail(natural_law_signature)	match
testsets_sonnet	animal_status__welfare_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.35),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.35),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(0.75,0.33)),fail(excess_extraction,0.35),fail(natural_law_signature)])	fail(factorization,non_compliant(0.75,0.33))	pass(scope_invariance)	fail(excess_extraction,0.35)	fail(natural_law_signature)	match
testsets_sonnet	animal_status_kernel__abolitionist_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.25)),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.25)),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.25)),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.25))	pass(scope_invariance)	pass(no_extraction_data)	fail(natural_law_signature)	match
testsets_sonnet	animal_status_kernel__property_reading	repaired	true	NOT_MEASURED	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.81),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.81),fail(natural_law_signature)])	variant([fail(factorization,non_compliant(1.0,0.3)),fail(excess_extraction,0.81),fail(natural_law_signature)])	fail(factorization,non_compliant(1.0,0.3))	pass(scope_invariance)	fail(excess_extraction,0.81)	fail(natural_law_signature)	match
